customer_id,favorite_food,average_order_value,coupon_sensitivity,discount,conversion_probability,accepted
79,Burgers,260.0,0.64,20,0.7354,1
79,Burgers,260.0,0.64,10,0.5571,0
79,Burgers,260.0,0.64,50,0.9,1
79,Burgers,260.0,0.64,0,0.244,1
79,Burgers,260.0,0.64,50,0.9,1
80,Pizza,507.0,0.39,40,0.559,0
80,Pizza,507.0,0.39,10,0.3571,0
80,Pizza,507.0,0.39,50,0.6121,1
80,Pizza,507.0,0.39,20,0.4357,1
80,Pizza,507.0,0.39,40,0.559,0
80,Pizza,507.0,0.39,0,0.219,0
80,Pizza,507.0,0.39,10,0.3571,0
80,Pizza,507.0,0.39,20,0.4357,0
80,Pizza,507.0,0.39,40,0.559,1
80,Pizza,507.0,0.39,50,0.6121,1
80,Pizza,507.0,0.39,0,0.219,0
80,Pizza,507.0,0.39,10,0.3571,0
80,Pizza,507.0,0.39,10,0.3571,0
80,Pizza,507.0,0.39,0,0.219,0
80,Pizza,507.0,0.39,40,0.559,1
80,Pizza,507.0,0.39,30,0.501,1
80,Pizza,507.0,0.39,40,0.559,1
80,Pizza,507.0,0.39,30,0.501,1
80,Pizza,507.0,0.39,20,0.4357,1
80,Pizza,507.0,0.39,30,0.501,1
80,Pizza,507.0,0.39,0,0.219,1
80,Pizza,507.0,0.39,40,0.559,1
80,Pizza,507.0,0.39,50,0.6121,0
80,Pizza,507.0,0.39,40,0.559,1
80,Pizza,507.0,0.39,50,0.6121,1
80,Pizza,507.0,0.39,30,0.501,0
80,Pizza,507.0,0.39,20,0.4357,1
80,Pizza,507.0,0.39,0,0.219,0
80,Pizza,507.0,0.39,30,0.501,1
80,Pizza,507.0,0.39,30,0.501,0
81,North Indian,579.0,0.13,30,0.3255,0
81,North Indian,579.0,0.13,50,0.3776,0
81,North Indian,579.0,0.13,0,0.193,0
81,North Indian,579.0,0.13,0,0.193,0
81,North Indian,579.0,0.13,20,0.2948,1
81,North Indian,579.0,0.13,10,0.2579,0
81,North Indian,579.0,0.13,50,0.3776,0
81,North Indian,579.0,0.13,30,0.3255,0
81,North Indian,579.0,0.13,50,0.3776,0
81,North Indian,579.0,0.13,0,0.193,1
81,North Indian,579.0,0.13,10,0.2579,0
81,North Indian,579.0,0.13,0,0.193,0
81,North Indian,579.0,0.13,40,0.3527,0
81,North Indian,579.0,0.13,10,0.2579,0
81,North Indian,579.0,0.13,30,0.3255,1
81,North Indian,579.0,0.13,0,0.193,0
81,North Indian,579.0,0.13,10,0.2579,0
81,North Indian,579.0,0.13,0,0.193,1
81,North Indian,579.0,0.13,10,0.2579,0
81,North Indian,579.0,0.13,50,0.3776,0
81,North Indian,579.0,0.13,50,0.3776,0
81,North Indian,579.0,0.13,40,0.3527,1
81,North Indian,579.0,0.13,40,0.3527,0
81,North Indian,579.0,0.13,30,0.3255,1
81,North Indian,579.0,0.13,20,0.2948,1
81,North Indian,579.0,0.13,20,0.2948,0
81,North Indian,579.0,0.13,50,0.3776,1
81,North Indian,579.0,0.13,40,0.3527,1
81,North Indian,579.0,0.13,50,0.3776,1
81,North Indian,579.0,0.13,10,0.2579,0
82,Burgers,293.0,0.72,10,0.5713,1
82,Burgers,293.0,0.72,40,0.9,1
82,Burgers,293.0,0.72,20,0.7531,1
82,Burgers,293.0,0.72,10,0.5713,1
82,Burgers,293.0,0.72,10,0.5713,1
82,Burgers,293.0,0.72,10,0.5713,0
82,Burgers,293.0,0.72,20,0.7531,1
82,Burgers,293.0,0.72,20,0.7531,0
82,Burgers,293.0,0.72,20,0.7531,1
82,Burgers,293.0,0.72,50,0.9,1
82,Burgers,293.0,0.72,10,0.5713,1
82,Burgers,293.0,0.72,40,0.9,0
82,Burgers,293.0,0.72,30,0.9,1
82,Burgers,293.0,0.72,40,0.9,1
82,Burgers,293.0,0.72,40,0.9,1
82,Burgers,293.0,0.72,10,0.5713,1
82,Burgers,293.0,0.72,0,0.252,0
82,Burgers,293.0,0.72,30,0.9,1
82,Burgers,293.0,0.72,30,0.9,1
82,Burgers,293.0,0.72,30,0.9,1
82,Burgers,293.0,0.72,30,0.9,1
82,Burgers,293.0,0.72,30,0.9,1
82,Burgers,293.0,0.72,40,0.9,1
82,Burgers,293.0,0.72,20,0.7531,0
82,Burgers,293.0,0.72,0,0.252,1
82,Burgers,293.0,0.72,50,0.9,0
82,Burgers,293.0,0.72,40,0.9,1
82,Burgers,293.0,0.72,30,0.9,1
82,Burgers,293.0,0.72,40,0.9,1
82,Burgers,293.0,0.72,40,0.9,1
83,Pizza,568.0,0.46,40,0.5833,0
83,Pizza,568.0,0.46,10,0.3711,1
83,Pizza,568.0,0.46,0,0.226,1
83,Pizza,568.0,0.46,20,0.4537,0
83,Pizza,568.0,0.46,50,0.6391,0
83,Pizza,568.0,0.46,50,0.6391,1
83,Pizza,568.0,0.46,20,0.4537,1
83,Pizza,568.0,0.46,40,0.5833,1
83,Pizza,568.0,0.46,40,0.5833,1
83,Pizza,568.0,0.46,10,0.3711,1
83,Pizza,568.0,0.46,30,0.5224,1
83,Pizza,568.0,0.46,50,0.6391,0
83,Pizza,568.0,0.46,40,0.5833,1
83,Pizza,568.0,0.46,10,0.3711,0
83,Pizza,568.0,0.46,20,0.4537,0
83,Pizza,568.0,0.46,0,0.226,0
83,Pizza,568.0,0.46,20,0.4537,0
83,Pizza,568.0,0.46,20,0.4537,0
83,Pizza,568.0,0.46,10,0.3711,1
83,Pizza,568.0,0.46,20,0.4537,1
83,Pizza,568.0,0.46,40,0.5833,1
83,Pizza,568.0,0.46,30,0.5224,0
83,Pizza,568.0,0.46,20,0.4537,1
83,Pizza,568.0,0.46,0,0.226,1
83,Pizza,568.0,0.46,20,0.4537,0
83,Pizza,568.0,0.46,50,0.6391,0
83,Pizza,568.0,0.46,50,0.6391,1
83,Pizza,568.0,0.46,50,0.6391,0
83,Pizza,568.0,0.46,10,0.3711,0
83,Pizza,568.0,0.46,10,0.3711,0
84,Biryani,277.0,0.29,10,0.3752,0
84,Biryani,277.0,0.29,10,0.3752,1
84,Biryani,277.0,0.29,40,0.6181,0
84,Biryani,277.0,0.29,10,0.3752,0
84,Biryani,277.0,0.29,0,0.209,1
84,Biryani,277.0,0.29,30,0.5484,1
84,Biryani,277.0,0.29,20,0.4697,1
84,Biryani,277.0,0.29,40,0.6181,0
84,Biryani,277.0,0.29,50,0.682,1
84,Biryani,277.0,0.29,10,0.3752,0
84,Biryani,277.0,0.29,10,0.3752,0
84,Biryani,277.0,0.29,20,0.4697,0
84,Biryani,277.0,0.29,10,0.3752,1
84,Biryani,277.0,0.29,10,0.3752,1
84,Biryani,277.0,0.29,10,0.3752,1
84,Biryani,277.0,0.29,30,0.5484,1
84,Biryani,277.0,0.29,40,0.6181,0
84,Biryani,277.0,0.29,20,0.4697,0
84,Biryani,277.0,0.29,20,0.4697,0
84,Biryani,277.0,0.29,0,0.209,0
84,Biryani,277.0,0.29,50,0.682,0
84,Biryani,277.0,0.29,20,0.4697,1
84,Biryani,277.0,0.29,0,0.209,1
84,Biryani,277.0,0.29,50,0.682,1
84,Biryani,277.0,0.29,40,0.6181,1
84,Biryani,277.0,0.29,0,0.209,0
84,Biryani,277.0,0.29,30,0.5484,1
84,Biryani,277.0,0.29,0,0.209,0
84,Biryani,277.0,0.29,0,0.209,0
84,Biryani,277.0,0.29,10,0.3752,1
85,Biryani,450.0,0.12,50,0.4015,0
85,Biryani,450.0,0.12,0,0.192,0
85,Biryani,450.0,0.12,30,0.3423,1
85,Biryani,450.0,0.12,50,0.4015,1
85,Biryani,450.0,0.12,40,0.3732,0
85,Biryani,450.0,0.12,10,0.2656,0
85,Biryani,450.0,0.12,0,0.192,0
85,Biryani,450.0,0.12,40,0.3732,1
85,Biryani,450.0,0.12,40,0.3732,0
85,Biryani,450.0,0.12,0,0.192,0
85,Biryani,450.0,0.12,40,0.3732,1
85,Biryani,450.0,0.12,0,0.192,0
85,Biryani,450.0,0.12,40,0.3732,1
85,Biryani,450.0,0.12,0,0.192,0
85,Biryani,450.0,0.12,30,0.3423,1
85,Biryani,450.0,0.12,40,0.3732,0
85,Biryani,450.0,0.12,20,0.3075,0
85,Biryani,450.0,0.12,40,0.3732,1
85,Biryani,450.0,0.12,50,0.4015,0
85,Biryani,450.0,0.12,0,0.192,0
85,Biryani,450.0,0.12,30,0.3423,0
85,Biryani,450.0,0.12,10,0.2656,1
85,Biryani,450.0,0.12,0,0.192,0
85,Biryani,450.0,0.12,0,0.192,0
85,Biryani,450.0,0.12,30,0.3423,1
85,Biryani,450.0,0.12,0,0.192,1
85,Biryani,450.0,0.12,20,0.3075,0
85,Biryani,450.0,0.12,40,0.3732,1
85,Biryani,450.0,0.12,10,0.2656,1
85,Biryani,450.0,0.12,0,0.192,0
86,Chinese,438.0,0.52,40,0.6971,1
86,Chinese,438.0,0.52,10,0.4209,0
86,Chinese,438.0,0.52,20,0.5284,0
86,Chinese,438.0,0.52,30,0.6178,1
86,Chinese,438.0,0.52,10,0.4209,1
86,Chinese,438.0,0.52,50,0.7698,1
86,Chinese,438.0,0.52,0,0.232,0
86,Chinese,438.0,0.52,50,0.7698,1
86,Chinese,438.0,0.52,40,0.6971,1
86,Chinese,438.0,0.52,50,0.7698,1
86,Chinese,438.0,0.52,50,0.7698,1
86,Chinese,438.0,0.52,30,0.6178,1
86,Chinese,438.0,0.52,50,0.7698,0
86,Chinese,438.0,0.52,0,0.232,0
86,Chinese,438.0,0.52,20,0.5284,0
86,Chinese,438.0,0.52,30,0.6178,1
86,Chinese,438.0,0.52,30,0.6178,1
86,Chinese,438.0,0.52,30,0.6178,1
86,Chinese,438.0,0.52,10,0.4209,1
86,Chinese,438.0,0.52,50,0.7698,1
86,Chinese,438.0,0.52,30,0.6178,0
86,Chinese,438.0,0.52,50,0.7698,0
86,Chinese,438.0,0.52,40,0.6971,0
86,Chinese,438.0,0.52,40,0.6971,0
86,Chinese,438.0,0.52,40,0.6971,1
86,Chinese,438.0,0.52,40,0.6971,0
86,Chinese,438.0,0.52,0,0.232,0
86,Chinese,438.0,0.52,20,0.5284,1
86,Chinese,438.0,0.52,50,0.7698,0
86,Chinese,438.0,0.52,50,0.7698,1
87,South Indian,193.0,0.85,10,0.747,1
87,South Indian,193.0,0.85,0,0.265,1
87,South Indian,193.0,0.85,20,0.9,1
87,South Indian,193.0,0.85,10,0.747,0
87,South Indian,193.0,0.85,10,0.747,1
87,South Indian,193.0,0.85,40,0.9,1
87,South Indian,193.0,0.85,0,0.265,0
87,South Indian,193.0,0.85,30,0.9,1
87,South Indian,193.0,0.85,40,0.9,1
87,South Indian,193.0,0.85,30,0.9,1
87,South Indian,193.0,0.85,50,0.9,1
87,South Indian,193.0,0.85,10,0.747,1
87,South Indian,193.0,0.85,50,0.9,1
87,South Indian,193.0,0.85,50,0.9,1
87,South Indian,193.0,0.85,30,0.9,1
87,South Indian,193.0,0.85,20,0.9,1
87,South Indian,193.0,0.85,50,0.9,1
87,South Indian,193.0,0.85,50,0.9,1
87,South Indian,193.0,0.85,30,0.9,1
87,South Indian,193.0,0.85,40,0.9,1
87,South Indian,193.0,0.85,0,0.265,1
87,South Indian,193.0,0.85,30,0.9,0
87,South Indian,193.0,0.85,50,0.9,1
87,South Indian,193.0,0.85,20,0.9,1
87,South Indian,193.0,0.85,40,0.9,1
87,South Indian,193.0,0.85,10,0.747,1
87,South Indian,193.0,0.85,30,0.9,1
87,South Indian,193.0,0.85,40,0.9,1
87,South Indian,193.0,0.85,20,0.9,1
87,South Indian,193.0,0.85,0,0.265,1
88,Chinese,400.0,0.34,30,0.5121,0
88,Chinese,400.0,0.34,10,0.36,0
88,Chinese,400.0,0.34,0,0.214,0
88,Chinese,400.0,0.34,20,0.4431,1
88,Chinese,400.0,0.34,20,0.4431,0
88,Chinese,400.0,0.34,20,0.4431,0
88,Chinese,400.0,0.34,40,0.5734,0
88,Chinese,400.0,0.34,20,0.4431,1
88,Chinese,400.0,0.34,20,0.4431,0
88,Chinese,400.0,0.34,0,0.214,0
88,Chinese,400.0,0.34,50,0.6295,0
88,Chinese,400.0,0.34,30,0.5121,0
88,Chinese,400.0,0.34,20,0.4431,1
88,Chinese,400.0,0.34,20,0.4431,1
88,Chinese,400.0,0.34,0,0.214,0
88,Chinese,400.0,0.34,30,0.5121,0
88,Chinese,400.0,0.34,40,0.5734,1
88,Chinese,400.0,0.34,30,0.5121,0
88,Chinese,400.0,0.34,0,0.214,0
88,Chinese,400.0,0.34,30,0.5121,1
88,Chinese,400.0,0.34,20,0.4431,0
88,Chinese,400.0,0.34,0,0.214,0
88,Chinese,400.0,0.34,0,0.214,0
88,Chinese,400.0,0.34,0,0.214,0
88,Chinese,400.0,0.34,40,0.5734,0
88,Chinese,400.0,0.34,50,0.6295,1
88,Chinese,400.0,0.34,30,0.5121,0
88,Chinese,400.0,0.34,30,0.5121,0
88,Chinese,400.0,0.34,0,0.214,0
88,Chinese,400.0,0.34,50,0.6295,1
89,Pizza,574.0,0.25,40,0.4362,0
89,Pizza,574.0,0.25,30,0.3968,1
89,Pizza,574.0,0.25,40,0.4362,0
89,Pizza,574.0,0.25,50,0.4723,0
89,Pizza,574.0,0.25,20,0.3524,0
89,Pizza,574.0,0.25,20,0.3524,1
89,Pizza,574.0,0.25,50,0.4723,1
89,Pizza,574.0,0.25,10,0.2989,1
89,Pizza,574.0,0.25,30,0.3968,0
89,Pizza,574.0,0.25,30,0.3968,0
89,Pizza,574.0,0.25,20,0.3524,1
89,Pizza,574.0,0.25,30,0.3968,1
89,Pizza,574.0,0.25,20,0.3524,1
89,Pizza,574.0,0.25,50,0.4723,1
89,Pizza,574.0,0.25,10,0.2989,0
89,Pizza,574.0,0.25,50,0.4723,1
89,Pizza,574.0,0.25,50,0.4723,0
89,Pizza,574.0,0.25,30,0.3968,0
89,Pizza,574.0,0.25,0,0.205,0
89,Pizza,574.0,0.25,0,0.205,0
89,Pizza,574.0,0.25,30,0.3968,0
89,Pizza,574.0,0.25,30,0.3968,0
89,Pizza,574.0,0.25,20,0.3524,1
89,Pizza,574.0,0.25,10,0.2989,0
89,Pizza,574.0,0.25,40,0.4362,1
89,Pizza,574.0,0.25,20,0.3524,1
89,Pizza,574.0,0.25,40,0.4362,1
89,Pizza,574.0,0.25,30,0.3968,0
89,Pizza,574.0,0.25,20,0.3524,0
89,Pizza,574.0,0.25,40,0.4362,1
90,North Indian,529.0,0.19,10,0.2829,0
90,North Indian,529.0,0.19,50,0.4379,0
90,North Indian,529.0,0.19,30,0.3704,0
90,North Indian,529.0,0.19,40,0.4056,0
90,North Indian,529.0,0.19,50,0.4379,0
90,North Indian,529.0,0.19,50,0.4379,0
90,North Indian,529.0,0.19,20,0.3307,0
90,North Indian,529.0,0.19,30,0.3704,1
90,North Indian,529.0,0.19,20,0.3307,1
90,North Indian,529.0,0.19,30,0.3704,1
90,North Indian,529.0,0.19,50,0.4379,1
90,North Indian,529.0,0.19,20,0.3307,1
90,North Indian,529.0,0.19,40,0.4056,1
90,North Indian,529.0,0.19,30,0.3704,0
90,North Indian,529.0,0.19,30,0.3704,1
90,North Indian,529.0,0.19,10,0.2829,0
90,North Indian,529.0,0.19,10,0.2829,0
90,North Indian,529.0,0.19,20,0.3307,0
90,North Indian,529.0,0.19,0,0.199,0
90,North Indian,529.0,0.19,0,0.199,0
90,North Indian,529.0,0.19,40,0.4056,0
90,North Indian,529.0,0.19,10,0.2829,0
90,North Indian,529.0,0.19,10,0.2829,0
90,North Indian,529.0,0.19,30,0.3704,0
90,North Indian,529.0,0.19,0,0.199,0
90,North Indian,529.0,0.19,0,0.199,0
90,North Indian,529.0,0.19,10,0.2829,0
90,North Indian,529.0,0.19,20,0.3307,0
90,North Indian,529.0,0.19,10,0.2829,0
90,North Indian,529.0,0.19,0,0.199,0
91,Pizza,506.0,0.26,10,0.3105,0
91,Pizza,506.0,0.26,20,0.37,0
91,Pizza,506.0,0.26,10,0.3105,0
91,Pizza,506.0,0.26,20,0.37,0
91,Pizza,506.0,0.26,30,0.4195,1
91,Pizza,506.0,0.26,30,0.4195,0
91,Pizza,506.0,0.26,30,0.4195,0
91,Pizza,506.0,0.26,30,0.4195,1
91,Pizza,506.0,0.26,20,0.37,0
91,Pizza,506.0,0.26,30,0.4195,0
91,Pizza,506.0,0.26,20,0.37,0
91,Pizza,506.0,0.26,40,0.4634,0
91,Pizza,506.0,0.26,40,0.4634,1
91,Pizza,506.0,0.26,30,0.4195,0
91,Pizza,506.0,0.26,40,0.4634,1
91,Pizza,506.0,0.26,30,0.4195,1
91,Pizza,506.0,0.26,0,0.206,0
91,Pizza,506.0,0.26,20,0.37,1
91,Pizza,506.0,0.26,50,0.5036,1
91,Pizza,506.0,0.26,30,0.4195,0
91,Pizza,506.0,0.26,30,0.4195,1
91,Pizza,506.0,0.26,40,0.4634,1
91,Pizza,506.0,0.26,50,0.5036,0
91,Pizza,506.0,0.26,40,0.4634,0
91,Pizza,506.0,0.26,20,0.37,0
91,Pizza,506.0,0.26,40,0.4634,0
91,Pizza,506.0,0.26,50,0.5036,0
91,Pizza,506.0,0.26,30,0.4195,1
91,Pizza,506.0,0.26,20,0.37,1
91,Pizza,506.0,0.26,10,0.3105,0
92,Pizza,523.0,0.16,10,0.2729,0
92,Pizza,523.0,0.16,50,0.4149,0
92,Pizza,523.0,0.16,10,0.2729,0
92,Pizza,523.0,0.16,40,0.3854,0
92,Pizza,523.0,0.16,40,0.3854,0
92,Pizza,523.0,0.16,50,0.4149,0
92,Pizza,523.0,0.16,40,0.3854,1
92,Pizza,523.0,0.16,40,0.3854,1
92,Pizza,523.0,0.16,0,0.196,1
92,Pizza,523.0,0.16,10,0.2729,0
92,Pizza,523.0,0.16,10,0.2729,0
92,Pizza,523.0,0.16,50,0.4149,1
92,Pizza,523.0,0.16,20,0.3167,0
92,Pizza,523.0,0.16,40,0.3854,1
92,Pizza,523.0,0.16,50,0.4149,0
92,Pizza,523.0,0.16,40,0.3854,0
92,Pizza,523.0,0.16,40,0.3854,0
92,Pizza,523.0,0.16,10,0.2729,0
92,Pizza,523.0,0.16,50,0.4149,0
92,Pizza,523.0,0.16,40,0.3854,1
92,Pizza,523.0,0.16,50,0.4149,0
92,Pizza,523.0,0.16,10,0.2729,0
92,Pizza,523.0,0.16,40,0.3854,1
92,Pizza,523.0,0.16,40,0.3854,1
92,Pizza,523.0,0.16,0,0.196,0
92,Pizza,523.0,0.16,50,0.4149,0
92,Pizza,523.0,0.16,10,0.2729,1
92,Pizza,523.0,0.16,10,0.2729,0
92,Pizza,523.0,0.16,40,0.3854,0
92,Pizza,523.0,0.16,30,0.3531,1
93,Chinese,376.0,0.49,20,0.5415,1
93,Chinese,376.0,0.49,40,0.7194,1
93,Chinese,376.0,0.49,10,0.4282,0
93,Chinese,376.0,0.49,10,0.4282,0
93,Chinese,376.0,0.49,0,0.229,0
93,Chinese,376.0,0.49,20,0.5415,0
93,Chinese,376.0,0.49,40,0.7194,0
93,Chinese,376.0,0.49,10,0.4282,0
93,Chinese,376.0,0.49,20,0.5415,1
93,Chinese,376.0,0.49,0,0.229,0
93,Chinese,376.0,0.49,50,0.796,1
93,Chinese,376.0,0.49,10,0.4282,0
93,Chinese,376.0,0.49,10,0.4282,1
93,Chinese,376.0,0.49,10,0.4282,1
93,Chinese,376.0,0.49,0,0.229,0
93,Chinese,376.0,0.49,50,0.796,1
93,Chinese,376.0,0.49,0,0.229,0
93,Chinese,376.0,0.49,10,0.4282,0
93,Chinese,376.0,0.49,30,0.6358,0
93,Chinese,376.0,0.49,50,0.796,1
93,Chinese,376.0,0.49,30,0.6358,1
93,Chinese,376.0,0.49,40,0.7194,1
93,Chinese,376.0,0.49,0,0.229,0
93,Chinese,376.0,0.49,0,0.229,0
93,Chinese,376.0,0.49,0,0.229,0
93,Chinese,376.0,0.49,10,0.4282,1
93,Chinese,376.0,0.49,40,0.7194,1
93,Chinese,376.0,0.49,30,0.6358,1
93,Chinese,376.0,0.49,20,0.5415,1
93,Chinese,376.0,0.49,20,0.5415,0
94,Burgers,286.0,0.75,20,0.7818,1
94,Burgers,286.0,0.75,40,0.9,1
94,Burgers,286.0,0.75,10,0.5907,1
94,Burgers,286.0,0.75,10,0.5907,0
94,Burgers,286.0,0.75,0,0.255,0
94,Burgers,286.0,0.75,20,0.7818,1
94,Burgers,286.0,0.75,20,0.7818,1
94,Burgers,286.0,0.75,40,0.9,1
94,Burgers,286.0,0.75,10,0.5907,1
94,Burgers,286.0,0.75,30,0.9,1
94,Burgers,286.0,0.75,0,0.255,0
94,Burgers,286.0,0.75,50,0.9,1
94,Burgers,286.0,0.75,30,0.9,1
94,Burgers,286.0,0.75,0,0.255,0
94,Burgers,286.0,0.75,40,0.9,1
94,Burgers,286.0,0.75,50,0.9,1
94,Burgers,286.0,0.75,20,0.7818,1
94,Burgers,286.0,0.75,50,0.9,1
94,Burgers,286.0,0.75,30,0.9,1
94,Burgers,286.0,0.75,50,0.9,1
94,Burgers,286.0,0.75,40,0.9,1
94,Burgers,286.0,0.75,50,0.9,0
94,Burgers,286.0,0.75,30,0.9,0
94,Burgers,286.0,0.75,20,0.7818,1
94,Burgers,286.0,0.75,30,0.9,1
94,Burgers,286.0,0.75,10,0.5907,0
94,Burgers,286.0,0.75,40,0.9,1
94,Burgers,286.0,0.75,30,0.9,1
94,Burgers,286.0,0.75,10,0.5907,0
94,Burgers,286.0,0.75,30,0.9,1
95,Chinese,479.0,0.31,50,0.5576,0
95,Chinese,479.0,0.31,30,0.4597,1
95,Chinese,479.0,0.31,30,0.4597,0
95,Chinese,479.0,0.31,20,0.4021,0
95,Chinese,479.0,0.31,30,0.4597,1
95,Chinese,479.0,0.31,20,0.4021,0
95,Chinese,479.0,0.31,20,0.4021,0
95,Chinese,479.0,0.31,0,0.211,0
95,Chinese,479.0,0.31,40,0.5108,0
95,Chinese,479.0,0.31,40,0.5108,1
95,Chinese,479.0,0.31,40,0.5108,0
95,Chinese,479.0,0.31,10,0.3328,0
95,Chinese,479.0,0.31,0,0.211,1
95,Chinese,479.0,0.31,10,0.3328,0
95,Chinese,479.0,0.31,0,0.211,0
95,Chinese,479.0,0.31,30,0.4597,0
95,Chinese,479.0,0.31,20,0.4021,1
95,Chinese,479.0,0.31,0,0.211,0
95,Chinese,479.0,0.31,30,0.4597,0
95,Chinese,479.0,0.31,10,0.3328,0
95,Chinese,479.0,0.31,10,0.3328,0
95,Chinese,479.0,0.31,0,0.211,0
95,Chinese,479.0,0.31,20,0.4021,0
95,Chinese,479.0,0.31,40,0.5108,1
95,Chinese,479.0,0.31,0,0.211,0
95,Chinese,479.0,0.31,40,0.5108,0
95,Chinese,479.0,0.31,40,0.5108,1
95,Chinese,479.0,0.31,50,0.5576,1
95,Chinese,479.0,0.31,20,0.4021,1
95,Chinese,479.0,0.31,10,0.3328,0
96,Biryani,397.0,0.12,20,0.3173,0
96,Biryani,397.0,0.12,0,0.192,0
96,Biryani,397.0,0.12,20,0.3173,1
96,Biryani,397.0,0.12,50,0.4193,1
96,Biryani,397.0,0.12,0,0.192,0
96,Biryani,397.0,0.12,10,0.2719,1
96,Biryani,397.0,0.12,20,0.3173,0
96,Biryani,397.0,0.12,50,0.4193,0
96,Biryani,397.0,0.12,40,0.3886,0
96,Biryani,397.0,0.12,30,0.3551,0
96,Biryani,397.0,0.12,30,0.3551,1
96,Biryani,397.0,0.12,30,0.3551,0
96,Biryani,397.0,0.12,20,0.3173,1
96,Biryani,397.0,0.12,30,0.3551,1
96,Biryani,397.0,0.12,0,0.192,1
96,Biryani,397.0,0.12,50,0.4193,0
96,Biryani,397.0,0.12,40,0.3886,0
96,Biryani,397.0,0.12,30,0.3551,0
96,Biryani,397.0,0.12,20,0.3173,0
96,Biryani,397.0,0.12,10,0.2719,1
96,Biryani,397.0,0.12,50,0.4193,0
96,Biryani,397.0,0.12,20,0.3173,0
96,Biryani,397.0,0.12,20,0.3173,0
96,Biryani,397.0,0.12,0,0.192,0
96,Biryani,397.0,0.12,30,0.3551,1
96,Biryani,397.0,0.12,20,0.3173,1
96,Biryani,397.0,0.12,20,0.3173,1
96,Biryani,397.0,0.12,20,0.3173,0
96,Biryani,397.0,0.12,20,0.3173,1
96,Biryani,397.0,0.12,0,0.192,0
97,Biryani,436.0,0.15,20,0.3264,0
97,Biryani,436.0,0.15,0,0.195,0
97,Biryani,436.0,0.15,40,0.4011,0
97,Biryani,436.0,0.15,20,0.3264,0
97,Biryani,436.0,0.15,10,0.2787,1
97,Biryani,436.0,0.15,50,0.4333,1
97,Biryani,436.0,0.15,40,0.4011,0
97,Biryani,436.0,0.15,40,0.4011,0
97,Biryani,436.0,0.15,30,0.366,0
97,Biryani,436.0,0.15,20,0.3264,1
97,Biryani,436.0,0.15,40,0.4011,1
97,Biryani,436.0,0.15,10,0.2787,0
97,Biryani,436.0,0.15,20,0.3264,1
97,Biryani,436.0,0.15,10,0.2787,1
97,Biryani,436.0,0.15,10,0.2787,1
97,Biryani,436.0,0.15,50,0.4333,1
97,Biryani,436.0,0.15,10,0.2787,0
97,Biryani,436.0,0.15,50,0.4333,0
97,Biryani,436.0,0.15,30,0.366,0
97,Biryani,436.0,0.15,20,0.3264,0
97,Biryani,436.0,0.15,30,0.366,0
97,Biryani,436.0,0.15,50,0.4333,0
97,Biryani,436.0,0.15,20,0.3264,1
97,Biryani,436.0,0.15,50,0.4333,1
97,Biryani,436.0,0.15,40,0.4011,0
97,Biryani,436.0,0.15,50,0.4333,1
97,Biryani,436.0,0.15,30,0.366,0
97,Biryani,436.0,0.15,40,0.4011,1
97,Biryani,436.0,0.15,0,0.195,0
97,Biryani,436.0,0.15,40,0.4011,1
98,Chinese,360.0,0.49,10,0.4339,0
98,Chinese,360.0,0.49,0,0.229,1
98,Chinese,360.0,0.49,30,0.6474,0
98,Chinese,360.0,0.49,10,0.4339,0
98,Chinese,360.0,0.49,40,0.7335,0
98,Chinese,360.0,0.49,30,0.6474,1
98,Chinese,360.0,0.49,0,0.229,0
98,Chinese,360.0,0.49,30,0.6474,0
98,Chinese,360.0,0.49,40,0.7335,1
98,Chinese,360.0,0.49,10,0.4339,1
98,Chinese,360.0,0.49,40,0.7335,1
98,Chinese,360.0,0.49,10,0.4339,0
98,Chinese,360.0,0.49,20,0.5505,1
98,Chinese,360.0,0.49,10,0.4339,0
98,Chinese,360.0,0.49,0,0.229,0
98,Chinese,360.0,0.49,40,0.7335,1
98,Chinese,360.0,0.49,0,0.229,0
98,Chinese,360.0,0.49,10,0.4339,1
98,Chinese,360.0,0.49,20,0.5505,1
98,Chinese,360.0,0.49,40,0.7335,0
98,Chinese,360.0,0.49,10,0.4339,0
98,Chinese,360.0,0.49,40,0.7335,0
98,Chinese,360.0,0.49,20,0.5505,0
98,Chinese,360.0,0.49,10,0.4339,0
98,Chinese,360.0,0.49,30,0.6474,1
98,Chinese,360.0,0.49,50,0.8122,1
98,Chinese,360.0,0.49,50,0.8122,1
98,Chinese,360.0,0.49,20,0.5505,1
98,Chinese,360.0,0.49,40,0.7335,1
98,Chinese,360.0,0.49,10,0.4339,0
99,Chinese,393.0,0.33,0,0.213,1
99,Chinese,393.0,0.33,20,0.4399,1
99,Chinese,393.0,0.33,0,0.213,0
99,Chinese,393.0,0.33,50,0.6246,1
99,Chinese,393.0,0.33,50,0.6246,0
99,Chinese,393.0,0.33,50,0.6246,1
99,Chinese,393.0,0.33,40,0.569,1
99,Chinese,393.0,0.33,30,0.5083,1
99,Chinese,393.0,0.33,10,0.3576,0
99,Chinese,393.0,0.33,0,0.213,0
99,Chinese,393.0,0.33,0,0.213,0
99,Chinese,393.0,0.33,20,0.4399,1
99,Chinese,393.0,0.33,30,0.5083,1
99,Chinese,393.0,0.33,20,0.4399,0
